id,vector,label,texto_preprocesado
16119,email,1,casper lamprecht clamprecht0superdadacom urgent confidential transfer 1350000000 usd thirteen million five hundred thousand united states dollars want transfer overseas 1350000000 thirteen million five hundred thousand united states dollars first bank south africa would like capable fit provide either existing bank account set new bank account immediately receive money even empty account serve receive money long remain honest till end important business transaction want believe never let either future casper lamprecht director accounts department first bank sa course auditing discovered floating fund account opened security company 1993 since 2002 nobody operated account going old files records discovered owner account died without heir hence money floating remit money urgently forfeited nothing owner account foreigner shares surname industrialist died since 1997 person knows account anything concerning account beneficiary investigation proved well account owner death expertriatecontractor eskom south africa pty sa contacting foreigner money approved foreigner valid international passport drivers licence foreign account money us dollars former owner account foreigner like us sign binding agreement bind us together business revealing belief never let business first person contacting business please reply urgently tell next step take ward telephone fax numbers also needed give assurance meet money intact pending physical arrival country sharing disbursement fund 35 assistance 60 us 5 set aside take care expenses incured parties course transfer according laws south africa five years nobody claims fund forfeited government purse want funds end corrupt government officials account look forward earliest response note also call private number security reasons please reply clamprecht0yahoocom best regards casper lamprecht tel 27 73 286 2448 fax 27 11 5075714 wed 22 mar 2006 193712 0200 kind attention review
6364,email,0,katja verbeeck hqomhlyuvubacbe due may requests deadline submitting paper bnaic 2005 conference postponed june 30th also possible submit changes paper already uploaded please find copy cfp bnaic 2005 17th belgiandutch conference artificial intelligence httpcomovubacbebnaic2005 17th 18th october 2005 brussels belgium call papers bnaic05 venue held royal flemish academy belgium science arts brussels organized computational modeling lab vrije universiteit brussel theoretical computer science group limburgs universitair centrum auspices belgiandutch association artificial intelligence conference aims presenting overview stateofthe art research artificial intelligence belgium netherlands submissions following three types invited type regular papers papers presenting new original work submitted papers exceed length 8 pages papers reviewed overall quality relevance apapers accepted either oral poster presentation accepted papers fully published proceedings type b compressed contributions ai papers accepted june 1st 2004 refereed conferences journals resubmitted accepted compressed contributions authors invited submit officially published version without page restriction together one twopage abstract bpapers accepted either oral poster presentation abstract paper published proceedings every author may submit 1 bpaper corresponding author submit apaper corresponding author note bnaic04 separate author registration required btype contribution type c demonstrations applications proposals demonstrations evaluated based submitted demonstration summaries english stating following purpose system demonstrated user groups organisation project developed developers technology used addition system requirements duration exceeding 30 minutes mentioned especially researchers industry encouraged submit papers presenting applications experiences maximum size demonstration summaries 2 pages submission types possible topics submissions include limited multiagent systems intelligent agents robotics logic ai games search verification validation logic programming knowledgebased systems knowledge representation knowledge management ontologies machine learning optimisation evolutionary algorithms neural networks knowledge discovery data mining natural language processing cognitive modeling speech recognition handwriting recognition applications ai law music art papers demonstration summaries submitted electronically details found httpcomovubacbebnaic2005 submissions accompanied message stating submission type b c abstract paper plain text proper receipt submissions acknowledged email deadline submissions june 15th 2005 submission implies willingness least one author register bnaic present paper paper separate author registration required authors keep copyright submissions since last year bnaic proceedings carry issn series number like journals magazines series technical reports important dates deadline submissions june 15th 2005 extended deadline june 30th 2005 notification acceptance august 20th 2005 deadline cameraready papers september 12th 2005 bnaic05 conference october 17th 18th 2005 wed 06 aug 2008 143500 0200 uai bnaic 2005 extended deadline
9086,sms,0,pls dont forget to study
13317,sms,0,my drive can only be read. i need to write
1368,email,1,warm clal 1 11 agrra xanaax adlpex 1 um ambl 1 en tussioneex 65 month girls ache see xanaax alium cialiis iaagra ambieen popular medssno long questioning form pay shiip today myworldwide shippiing putting prom 0 tion running aliuum 70 ambiien 68 ciaaliis 96 iaagra 64 xanaax 75
3968,email,1,doctor pill pseszymczaknndcttechcentercom prefer buying drugs internet please visit canadian healthcare eshop made really good canadian healthcare due generic quality drugs sold visit site best purchases httpmineintuitioncom verified visa sell fda approved pills thu 07 aug 2008 000447 0800 online drugstore announce discounts
14726,url,0,https://www.endehors.org
10766,sms,1,urgent! we are trying to contact u todays draw shows that you have won a 800 prize guaranteed. call 09050000460 from land line. claim j89. po box245c2150pm
8829,url,1,http://www.dorotheesausset.com
6132,sms,0,"in case you wake up wondering where i am, i forgot i have to take care of something for grandma today, should be done before the parade"
1648,email,0,spamexperts via twitter uiaregitwittercom zz ping nodata mt_pcextreme 1 spamexperts spamexperts follow httptwittercomspamexperts reply web httptwittercomdirect_messagescreatespamexperts send direct message phone im spamexperts message turn email notifications httptwittercomaccountnotifications fri 08 aug 2008 135203 0000 direct message spamexperts via web
6989,url,0,https://www.raghavm.com
13893,email,0,roger meyer cwfwvgvcceaschallengecc answer question one yes straight forward step 2 touch step three wait come weekend step 4 overly practical see able step 4 surely try last one without borrow someone elses router _____ silbert lara ihugnz mailtosibbjrpbphpvodafonecom sent sunday 6 april 2008 903 pm cwfwvgvcceaschallengecc subject ihug hi roger faults wants check whether successfully log secure websites ie netbanking webmail etc also want know exactly happens try login doubleday ie internet explorer open search page also advise clear cache temp files cookies reset browser back default settings browsers also said pcs home issue try factory resetting router remove blocks firewalls etc didnt mention specifically definite way tell firewall issue within router borrow another router plug home configure username password youve logged onto ihug connection test site theyd also like use one test machines log onto ihug account way ill using settings connection provided ihug opposed within using ihug password see replicate issue youve tried let know ill give call get password im reluctant ask email case spyware etc better safe sorry say cheers lara _____ seen website hyperlink httpwwwvodafoneconzwwwvodafoneconz manage account check vodafone mail send web2txt online hyperlink httpwwwvodafoneconzmyvodafonewwwvodafoneconzmyvodafone _____ caution correspondence confidential intended named recipients named recipient receive correspondence error must copy distribute take action reliance delete system notify sender immediately thank unless otherwise stated views opinions expressed solely author represent vodafone new zealand limited 20 viaduct harbour avenue private bag 92161 auckland 1030 telephone 64 9 355 2000 facsimile 64 9 355 2001 _____ virus found incoming message checked avg version 75519 virus database 2692281362 release date 6042008 1112 virus found outgoing message checked avg version 75519 virus database 2692281362 release date 6042008 1112 fri 08 aug 2008 003552 1200 fw ihug
2843,sms,1,loans for any purpose even if you have bad credit! tenants welcome. call noworriesloans.com on 08717111821
3847,email,0,start date 2 2 02 hourahead hour 21 start date 2 2 02 hourahead hour 21 ancillary schedules awarded variances detected log messages parsing file portland westdesk california scheduling iso final schedules 2002020221 txt
12743,url,0,https://www.brookwoodgrill.com
6633,sms,0,hope this text meets you smiling. if not then let this text give you a reason to smile. have a beautiful day.
10228,url,0,https://www.bataan.gov.ph
6120,email,0,fw originations schedule faith per discussion enovate central enovate chicago central desk houston included teams numbers reflective goals objectives year 2001 one number viewed central origination thanx laura original message kitchen louise sent thursday july 05 2001 9 52 kitchen louise cc vickers frank w tycholiz barry luce laura lagrasta fred redmond brian killen faith subject originations schedule sorry forgot west barry 40 564 000 louise kitchen 07 05 2001 09 50 frank w vickers enron enronxgate barry tycholiz enron enronxgate laura luce enron enronxgate fred lagrasta enron enronxgate brian redmond enron enronxgate cc faith killen enron enronxgate subject originations schedule might quicker take number dpr split number originator need information monday prc numbers total per region need dividing originator frank 8 261 000 enovate 6 219 000 laura 2 357 000 fred 19 465 000 please send back divided numbers faith thanks louise louise kitchen 07 05 2001 08 29 frank w vickers enron enronxgate barry tycholiz enron enronxgate laura luce enron enronxgate fred lagrasta enron enronxgate brian redmond enron enronxgate cc faith killen enron enronxgate subject originations schedule origination numbers deal maker using prc purposes check guys let faith know today discrepencies thanks louise forwarded louise kitchen hou ect 07 05 2001 08 27 faith killen enron enronxgate 07 04 2001 01 54 pm louise kitchen hou ect ect cc wes colwell enron enronxgate tammie schoppe hou ect ect subject originations schedule hi louise requested attached file contains june ytd originations originator arranged file following sorts team originator sorted alphabetically originator sorted value top 10 overall originators value top 10 originators gas top 10 originators power item note deals related individual name enduser left listing appears risk book cases send update dpr amounts move dpr final yet please let know need additional information
15853,url,0,https://www.globopstore.com
5274,url,1,http://www.nikoladavidovic.com
15426,url,0,https://www.joyfuljourneytowellness.com
11912,email,0,brad miller kwhbnmcngmailcom posting patch implement good discussion followed see httpbugspythonorgissue2610 suggested broader discussion might order around issue iterators displayed command line interpreter several new iterators appeared python 30 makes language less transparent beginning programmers examples immediately come mind shown would guess others havent run across yet range10 range0 10 myd chrii range3242 mydkeys mydvalues myditems although none problem intermediate advanced programmers would like find way beginning students would automatically get helpful representation evaluate expressions interpreter solution implementing __str__ method range one solution could also done dict_xxx objects well solutions suggested include kind module overrides sysdisplayhook simply make command line interpreter intelligence example already handles return value none special way maybe something iterators well comments ideas thanks brad apr 7 2008 624 pm guido van rossum wrote id object returning something resembles list closely could live strrange3 return 0 1 2 probably cutoff 6 values itll show first 3 values dots last 2 values cutoff would computed always represents least 2 values mon apr 7 2008 414 pm brad miller wrote hi use python cs1 cs2 curriculum question ive using python 30 alphas one things bothered see sequence produced range without introducing students list function typically introduce range day 1 class show students produces without making big deal fact creates list accept things work nicely introduce lists real week two question couldnt __str__ method range object friendly show representation sequence understand __repr__ return range010 object created using range10 couldnt printrange10 produce 0 1 2 9 could even used sequence excessively wrong acceptable would happy accept challenge providing patch thanks brad _______________________________________________ pythondev mailing list zvlllneumpythonorg httpmailpythonorgmailmanlistinfopythondev unsubscribe httpmailpythonorgmailmanoptionspythondevguido40pythonorg guido van rossum home page httpwwwpythonorgguido thu 07 aug 2008 095425 0500 pythondev string representation range 30
